ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.47,7.42,6.25,-0.07,0.06,0.04,0.07,0.19,-0.07,1204,2019-03-25 16:06:28:081
-2.47,7.42,6.25,-0.07,0.06,0.04,0.07,0.19,-0.07,1209,2019-03-25 16:06:28:086
-2.47,7.42,6.25,-0.07,0.06,0.04,0.07,0.19,-0.07,1214,2019-03-25 16:06:28:091
-2.47,7.42,6.25,-0.07,0.06,0.04,0.07,0.19,-0.07,1219,2019-03-25 16:06:28:096
-2.66,7.29,5.82,-0.17,-0.07,-0.36,0.07,0.2,-0.08,1224,2019-03-25 16:06:28:101
-2.66,7.29,5.82,-0.17,-0.07,-0.36,0.07,0.2,-0.08,1229,2019-03-25 16:06:28:106
-2.66,7.29,5.82,-0.17,-0.07,-0.36,0.07,0.2,-0.08,1234,2019-03-25 16:06:28:111
-2.66,7.29,5.82,-0.17,-0.07,-0.36,0.07,0.2,-0.08,1239,2019-03-25 16:06:28:116
-2.66,7.29,5.82,-0.17,-0.07,-0.36,0.07,0.2,-0.08,1244,2019-03-25 16:06:28:121
-2.66,7.29,5.82,-0.17,-0.07,-0.36,0.07,0.2,-0.08,1249,2019-03-25 16:06:28:126
-2.51,7.33,5.99,0.03,-0.03,-0.15,0.05,0.16,-0.06,1254,2019-03-25 16:06:28:131
-2.51,7.33,5.99,0.03,-0.03,-0.15,0.05,0.16,-0.06,1260,2019-03-25 16:06:28:137
-2.51,7.33,5.99,0.03,-0.03,-0.15,0.05,0.16,-0.06,1266,2019-03-25 16:06:28:143
-2.38,7.27,5.9,0.15,-0.08,-0.17,0.05,0.19,-0.08,1270,2019-03-25 16:06:28:147
-2.38,7.27,5.9,0.15,-0.08,-0.17,0.05,0.19,-0.08,1274,2019-03-25 16:06:28:151
-2.38,7.27,5.9,0.15,-0.08,-0.17,0.05,0.19,-0.08,1279,2019-03-25 16:06:28:156
-2.38,7.27,5.9,0.15,-0.08,-0.17,-0.02,0.21,-0.11,1285,2019-03-25 16:06:28:162
-2.38,7.27,5.9,0.15,-0.08,-0.17,-0.02,0.21,-0.11,1289,2019-03-25 16:06:28:166
-2.38,7.27,5.9,0.15,-0.08,-0.17,-0.02,0.21,-0.11,1295,2019-03-25 16:06:28:172
-2.38,7.27,5.9,0.15,-0.08,-0.17,-0.02,0.21,-0.11,1299,2019-03-25 16:06:28:176
-2.65,7.39,6.36,-0.04,0.04,0.3,0.0,0.24,-0.12,1305,2019-03-25 16:06:28:182
-2.65,7.39,6.36,-0.04,0.04,0.3,0.0,0.24,-0.12,1308,2019-03-25 16:06:28:185
-2.65,7.39,6.36,-0.04,0.04,0.3,0.0,0.24,-0.12,1316,2019-03-25 16:06:28:193
-2.65,7.39,6.36,-0.04,0.04,0.3,0.0,0.24,-0.12,1319,2019-03-25 16:06:28:196
-2.65,7.39,6.36,-0.04,0.04,0.3,0.0,0.24,-0.12,1324,2019-03-25 16:06:28:201
-2.72,7.45,6.59,-0.04,0.04,0.3,0.01,0.35,-0.13,1329,2019-03-25 16:06:28:206
-2.72,7.45,6.59,-0.04,0.09,0.47,0.01,0.35,-0.13,1334,2019-03-25 16:06:28:211
-2.72,7.45,6.59,-0.04,0.09,0.47,0.01,0.35,-0.13,1339,2019-03-25 16:06:28:216
-2.72,7.45,6.59,-0.04,0.09,0.47,-0.29,-0.22,-0.07,1344,2019-03-25 16:06:28:221
-2.72,7.45,6.59,-0.04,0.09,0.47,-0.29,-0.22,-0.07,1349,2019-03-25 16:06:28:226
-2.72,7.45,6.59,-0.04,0.09,0.47,-0.29,-0.22,-0.07,1354,2019-03-25 16:06:28:231
-3.11,7.9,7.21,-0.26,0.6,1.27,-0.33,-0.25,0.0,1359,2019-03-25 16:06:28:236
-3.11,7.9,7.21,-0.26,0.6,1.27,-0.33,-0.25,0.0,1364,2019-03-25 16:06:28:241
-3.11,7.9,7.21,-0.26,0.6,1.27,-0.33,-0.25,0.0,1370,2019-03-25 16:06:28:247
-3.11,7.9,7.21,-0.26,0.6,1.27,-0.33,-0.25,0.0,1374,2019-03-25 16:06:28:251
-3.11,7.9,7.21,-0.26,0.6,1.27,-0.33,-0.25,0.0,1379,2019-03-25 16:06:28:256
-2.66,7.24,7.13,0.19,-0.05,1.09,-0.07,-0.04,-0.01,1384,2019-03-25 16:06:28:261
-2.66,7.24,7.13,0.19,-0.05,1.09,-0.07,-0.04,-0.01,1389,2019-03-25 16:06:28:266
-2.66,7.24,7.13,0.19,-0.05,1.09,-0.07,-0.04,-0.01,1394,2019-03-25 16:06:28:271
-2.66,7.24,7.13,0.19,-0.05,1.09,-0.07,-0.04,-0.01,1399,2019-03-25 16:06:28:276
-2.66,7.14,6.59,0.19,-0.05,1.09,-0.07,-0.04,-0.01,1404,2019-03-25 16:06:28:281
-2.78,7.14,6.59,0.08,-0.13,0.5,0.02,0.11,-0.01,1409,2019-03-25 16:06:28:286
-2.78,7.14,6.59,0.08,-0.13,0.5,0.02,0.11,-0.01,1416,2019-03-25 16:06:28:293
-2.78,7.14,6.59,0.08,-0.13,0.5,0.02,0.11,-0.01,1420,2019-03-25 16:06:28:297
-2.78,7.41,5.31,0.09,0.11,-0.73,0.08,0.2,0.0,1424,2019-03-25 16:06:28:301
-2.78,7.41,5.31,0.09,0.11,-0.73,0.08,0.2,0.0,1429,2019-03-25 16:06:28:306
-2.78,7.41,5.31,0.09,0.11,-0.73,0.08,0.2,0.0,1434,2019-03-25 16:06:28:311
-3.62,7.56,4.55,0.09,0.11,-0.73,0.0,-0.1,0.0,1439,2019-03-25 16:06:28:316
-3.62,7.56,4.55,-0.67,0.23,-1.37,0.0,-0.1,0.0,1444,2019-03-25 16:06:28:321
-3.62,7.56,4.55,-0.67,0.23,-1.37,0.0,-0.1,0.0,1449,2019-03-25 16:06:28:326
